Query ID	Query UniProt	Partner UniProt	Query Symbol	Partner Symbol	Species	Evidence Type
-	P17987	Q7Z6Z7	TCP1	HUWE1	human	exp
-	P54253	Q14011	ATXN1	CIRBP	human	exp
-	P17987	Q969R5	TCP1	L3MBTL2	human	exp
-	Q53EL6	Q969P0	PDCD4	IGSF8	human	exp
-	Q01844	Q96EP5	EWSR1	DAZAP1	human	exp
-	P78362	P78362	SRPK2	SRPK2	human	exp
-	P68400	P98175	CSNK2A1	RBM10	human	exp,pred
-	P0CG48	P61964	UBC	WDR5	human	exp
-	P40337	Q93062	VHL	RBPMS	human	exp
-	O15379	Q969R5	HDAC3	L3MBTL2	human	exp,pred
-	P62805	Q99496	HIST1H4A	RNF2	human	exp
-	P62805	Q96EB6	HIST1H4A	SIRT1	human	exp,pred
-	P54274	Q15796	TERF1	SMAD2	human	exp
-	P10275	Q09472	AR	EP300	human	exp,pred
-	Q9H0N5	Q9H0N5	PCBD2	PCBD2	human	exp,ortho,pred
-	Q8WWY3	Q9NQC7	PRPF31	CYLD	human	exp
-	P63104	P63261	YWHAZ	ACTG1	human	exp,ortho,pred
-	P78371	Q13618	CCT2	CUL3	human	exp
-	P40337	P62805	VHL	HIST1H4A	human	exp
-	Q16555	Q9BPU6	DPYSL2	DPYSL5	human	exp,ortho,pred
-	P62805	Q9BZK7	HIST1H4A	TBL1XR1	human	exp,pred
-	O43318	Q13748	MAP3K7	TUBA3C	human	exp,pred
-	P49643	P63104	PRIM2	YWHAZ	human	exp
-	Q16695	Q96L73	HIST3H3	NSD1	human	exp
-	P49368	Q92731	CCT3	ESR2	human	exp
-	P62258	Q15276	YWHAE	RABEP1	human	exp,ortho,pred
-	P00533	P03372	EGFR	ESR1	human	exp,pred
-	P62805	P63104	HIST1H4A	YWHAZ	human	exp,pred
-	P61978	Q969P0	HNRNPK	IGSF8	human	exp
-	Q14686	Q14686	NCOA6	NCOA6	human	exp
-	Q13242	Q99496	SRSF9	RNF2	human	exp
-	P60891	P68366	PRPS1	TUBA4A	human	exp
-	Q14011	Q99496	CIRBP	RNF2	human	exp
-	P49759	P62995	CLK1	TRA2B	human	exp,pred
-	P62258	Q5S007	YWHAE	LRRK2	human	exp,ortho
-	O60907	P62805	TBL1X	HIST1H4A	human	exp,pred
-	Q7Z6Z7	Q9NRD1	HUWE1	FBXO6	human	exp
-	Q7Z6Z7	Q9NZC7	HUWE1	WWOX	human	exp
-	Q9NRD1	Q9NZI8	FBXO6	IGF2BP1	human	exp
-	P54253	P63104	ATXN1	YWHAZ	human	exp,pred
-	P12004	P49736	PCNA	MCM2	human	exp,pred
-	Q01167	Q9BZK7	FOXK2	TBL1XR1	human	exp
-	O43865	P49674	AHCYL1	CSNK1E	human	exp
-	P00533	P0DP25	EGFR	CALM3	human	exp
-	A5A3E0	P49674	POTEF	CSNK1E	human	exp
-	P54253	P54253	ATXN1	ATXN1	human	exp
-	P28331	Q8IWL3	NDUFS1	HSCB	human	exp
-	Q05639	Q9NQC7	EEF1A2	CYLD	human	exp,pred
-	P49368	Q99496	CCT3	RNF2	human	exp
-	P61978	P68104	HNRNPK	EEF1A1	human	exp,pred
-	P61964	Q9HCK8	WDR5	CHD8	human	exp,pred
-	Q8N9N5	Q8N9N5	BANP	BANP	human	exp
-	O14964	O14964	HGS	HGS	human	exp,ortho
-	P0CG48	Q5S007	UBC	LRRK2	human	exp
-	P0DP25	Q9NQC7	CALM3	CYLD	human	exp
-	P32119	Q9NZ94	PRDX2	NLGN3	human	exp
-	P61978	P84022	HNRNPK	SMAD3	human	exp
-	Q7LGA3	Q8IWL3	HS2ST1	HSCB	human	exp
-	A0AV96	Q99496	RBM47	RNF2	human	exp
-	Q06609	Q9NYB0	RAD51	TERF2IP	human	exp
-	P62258	Q13618	YWHAE	CUL3	human	exp,ortho
-	P49736	Q9NYJ8	MCM2	TAB2	human	exp
-	P62258	Q9NQC7	YWHAE	CYLD	human	exp
-	Q15276	Q86Y13	RABEP1	DZIP3	human	exp
-	P84103	Q15022	SRSF3	SUZ12	human	exp
-	P12931	P61978	SRC	HNRNPK	human	exp,pred
-	P05067	P61964	APP	WDR5	human	exp
-	P00533	P05067	EGFR	APP	human	exp,pred
-	P0CG48	P84022	UBC	SMAD3	human	exp
-	P41235	Q14686	HNF4A	NCOA6	human	exp,pred
-	P10636	Q13526	MAPT	PIN1	human	exp,pred
-	P48643	P68400	CCT5	CSNK2A1	human	exp
-	P49736	P63167	MCM2	DYNLL1	human	exp
-	P63261	Q5S007	ACTG1	LRRK2	human	exp,ortho
-	Q12873	Q99496	CHD3	RNF2	human	exp
-	P68366	Q13618	TUBA4A	CUL3	human	exp
-	O14964	Q15038	HGS	DAZAP2	human	exp
-	O75525	O75525	KHDRBS3	KHDRBS3	human	exp
-	P54253	Q8IWZ3	ATXN1	ANKHD1	human	exp
-	P61964	Q09472	WDR5	EP300	human	exp
-	Q14839	Q15022	CHD4	SUZ12	human	exp
-	P08047	P29353	SP1	SHC1	human	exp
-	Q8WWY3	Q9Y4X5	PRPF31	ARIH1	human	exp
-	Q14011	Q8TBB1	CIRBP	LNX1	human	exp
-	P12004	Q01844	PCNA	EWSR1	human	exp
-	P63104	Q9UDY4	YWHAZ	DNAJB4	human	exp,pred
-	P0CG48	P12004	UBC	PCNA	human	exp
-	O43896	P27348	KIF1C	YWHAQ	human	exp
-	P05067	Q2TAL8	APP	QRICH1	human	exp
-	Q04724	Q96EB6	TLE1	SIRT1	human	exp
-	P40227	P49368	CCT6A	CCT3	human	exp,pred
-	P10636	Q96EB6	MAPT	SIRT1	human	exp
-	O15379	Q01844	HDAC3	EWSR1	human	exp
-	Q04724	Q04725	TLE1	TLE2	human	exp,pred
-	P61978	P79522	HNRNPK	PRR3	human	exp
-	P68400	Q96EB6	CSNK2A1	SIRT1	human	exp,pred
-	O75554	P61978	WBP4	HNRNPK	human	exp,pred
-	P50991	Q969P0	CCT4	IGSF8	human	exp
-	Q15038	Q93062	DAZAP2	RBPMS	human	exp
-	Q01844	Q13619	EWSR1	CUL4A	human	exp
-	P49368	Q9NQC7	CCT3	CYLD	human	exp
-	P12931	Q8TBB1	SRC	LNX1	human	exp,pred
-	P49736	Q14974	MCM2	KPNB1	human	exp
-	P49761	P54274	CLK3	TERF1	human	exp
-	P68400	Q14011	CSNK2A1	CIRBP	human	exp
-	P00533	P10275	EGFR	AR	human	exp,pred
-	Q04724	Q15038	TLE1	DAZAP2	human	exp
-	Q7Z6Z7	Q7Z6Z7	HUWE1	HUWE1	human	exp,pred
-	Q13618	Q14011	CUL3	CIRBP	human	exp
-	Q01844	Q14686	EWSR1	NCOA6	human	exp
-	P05067	P40337	APP	VHL	human	exp
-	P10275	P10275	AR	AR	human	exp,pred
-	P62805	Q9Y618	HIST1H4A	NCOR2	human	exp
-	P03372	P63241	ESR1	EIF5A	human	exp
-	P05362	P49368	ICAM1	CCT3	human	exp
-	P08047	P10275	SP1	AR	human	exp,pred
-	P05067	Q13242	APP	SRSF9	human	exp
-	P00533	P28331	EGFR	NDUFS1	human	exp
-	Q6NUN9	Q8WWY3	ZNF746	PRPF31	human	exp
-	P49736	P52597	MCM2	HNRNPF	human	exp
-	O60841	Q01167	EIF5B	FOXK2	human	exp
-	Q13618	Q8WWY3	CUL3	PRPF31	human	exp
-	P0CG48	P46934	UBC	NEDD4	human	exp
-	P10636	Q09472	MAPT	EP300	human	exp
-	P49759	P84103	CLK1	SRSF3	human	exp,ortho,pred
-	O15379	P49368	HDAC3	CCT3	human	exp
-	P12004	Q06609	PCNA	RAD51	human	exp,ortho,pred
-	P05067	P32119	APP	PRDX2	human	exp
-	P34969	P68104	HTR7	EEF1A1	human	exp
-	P61978	Q66K41	HNRNPK	ZNF385C	human	exp
-	P49674	P61964	CSNK1E	WDR5	human	exp
-	P61964	Q9NQC7	WDR5	CYLD	human	exp,pred
-	Q13618	Q96EP5	CUL3	DAZAP1	human	exp
-	P84103	Q13242	SRSF3	SRSF9	human	exp,pred
-	P0CG48	P68400	UBC	CSNK2A1	human	exp
-	P05067	Q09472	APP	EP300	human	exp,pred
-	P84103	Q7Z6Z7	SRSF3	HUWE1	human	exp
-	P61978	Q13618	HNRNPK	CUL3	human	exp,ortho
-	P08047	P68400	SP1	CSNK2A1	human	exp,pred
-	O15379	Q9BZK7	HDAC3	TBL1XR1	human	exp,pred
-	P40227	P61964	CCT6A	WDR5	human	exp
-	O60674	P0DP25	JAK2	CALM3	human	exp
-	Q14686	Q15796	NCOA6	SMAD2	human	exp,pred
-	P48643	Q9NRD1	CCT5	FBXO6	human	exp
-	P25685	Q9NUX5	DNAJB1	POT1	human	exp
-	Q16778	Q86Y13	HIST2H2BE	DZIP3	human	exp
-	Q13227	Q93062	GPS2	RBPMS	human	exp
-	P40337	Q13618	VHL	CUL3	human	exp,pred
-	O60907	P54274	TBL1X	TERF1	human	exp
-	Q96EB6	Q96EB6	SIRT1	SIRT1	human	exp,ortho
-	P49736	Q9NYB0	MCM2	TERF2IP	human	exp
-	P10275	P41235	AR	HNF4A	human	exp,pred
-	P54274	Q9NUX5	TERF1	POT1	human	exp,pred
-	O14964	P0CG48	HGS	UBC	human	exp,pred
-	Q04725	Q9Y266	TLE2	NUDC	human	exp
-	Q15038	Q9NWB1	DAZAP2	RBFOX1	human	exp,pred
-	P40337	P50991	VHL	CCT4	human	exp
-	P54277	P54277	PMS1	PMS1	human	exp
-	Q49AN0	Q7Z6Z7	CRY2	HUWE1	human	exp
-	P49368	Q15022	CCT3	SUZ12	human	exp
-	P00533	P62995	EGFR	TRA2B	human	exp
-	B4DH63	P46934	cDNA FLJ58101, highly similar to F-box/LRR-repeat protein 18	NEDD4	human	exp
-	P00533	P31751	EGFR	AKT2	human	exp,pred
-	Q96AV8	Q9NQC7	E2F7	CYLD	human	exp
-	P05067	P29353	APP	SHC1	human	exp,ortho,pred
-	P55317	Q14011	FOXA1	CIRBP	human	exp
-	P03372	P61978	ESR1	HNRNPK	human	exp
-	P40227	P40337	CCT6A	VHL	human	exp
-	P17987	P49368	TCP1	CCT3	human	exp,ortho,pred
-	P52597	Q9NWB1	HNRNPF	RBFOX1	human	exp,pred
-	P29353	P63104	SHC1	YWHAZ	human	exp,pred
-	P62805	Q16778	HIST1H4A	HIST2H2BE	human	exp,pred
-	P48643	Q99832	CCT5	CCT7	human	exp,ortho,pred
-	P03372	P0DP25	ESR1	CALM3	human	exp
-	P12004	P68104	PCNA	EEF1A1	human	exp
-	P00533	Q15750	EGFR	TAB1	human	exp,pred
-	Q13748	Q13748	TUBA3C	TUBA3C	human	exp
-	P63241	Q01844	EIF5A	EWSR1	human	exp
-	P63104	Q99832	YWHAZ	CCT7	human	exp
-	P49736	Q15750	MCM2	TAB1	human	exp
-	O95067	Q14011	CCNB2	CIRBP	human	exp
-	P52597	Q86Y13	HNRNPF	DZIP3	human	exp
-	Q09472	Q14686	EP300	NCOA6	human	exp,pred
-	P00533	Q14974	EGFR	KPNB1	human	exp,pred
-	Q9NUX5	Q9NUX5	POT1	POT1	human	exp
-	P55008	P68133	AIF1	ACTA1	human	exp
-	P61978	Q13526	HNRNPK	PIN1	human	exp
-	P08047	Q09472	SP1	EP300	human	exp,pred
-	Q66K41	Q8N9W6	ZNF385C	BOLL	human	exp
-	Q99832	Q9NQC7	CCT7	CYLD	human	exp
-	O75376	Q8IWL3	NCOR1	HSCB	human	exp
-	P84103	Q96SW2	SRSF3	CRBN	human	exp
-	P49736	Q92731	MCM2	ESR2	human	exp
-	Q969P0	Q969P0	IGSF8	IGSF8	human	exp
-	P68400	P68400	CSNK2A1	CSNK2A1	human	exp,ortho
-	O00213	P61978	APBB1	HNRNPK	human	exp
-	P49368	P63104	CCT3	YWHAZ	human	exp,pred
-	P34969	P62805	HTR7	HIST1H4A	human	exp
-	O60907	Q01167	TBL1X	FOXK2	human	exp
-	P55317	P61964	FOXA1	WDR5	human	exp
-	P48643	Q9NQC7	CCT5	CYLD	human	exp
-	Q14974	Q14974	KPNB1	KPNB1	human	exp,ortho,pred
-	P49368	Q8NBT0	CCT3	POC1A	human	exp
-	Q9NUX5	Q9Y266	POT1	NUDC	human	exp
-	P40227	Q99832	CCT6A	CCT7	human	exp,pred
-	P62805	Q9NYB0	HIST1H4A	TERF2IP	human	exp
-	Q05086	Q99496	UBE3A	RNF2	human	exp,pred
-	P50991	Q7Z6Z7	CCT4	HUWE1	human	exp
-	Q96C00	Q96C00	ZBTB9	ZBTB9	human	exp
-	Q05639	Q9NYJ8	EEF1A2	TAB2	human	exp,pred
-	P05067	P10636	APP	MAPT	human	exp,pred
-	Q09472	Q14839	EP300	CHD4	human	exp,ortho
-	P05067	P49736	APP	MCM2	human	exp
-	O60907	O75376	TBL1X	NCOR1	human	exp,pred
-	P29353	P78371	SHC1	CCT2	human	exp
-	Q9BWH6	Q9NUX5	RPAP1	POT1	human	exp
-	P61978	Q9NQC7	HNRNPK	CYLD	human	exp
-	P03372	Q15022	ESR1	SUZ12	human	exp
-	P40337	Q9Y266	VHL	NUDC	human	exp
-	P61964	Q9NS73	WDR5	MBIP	human	exp,ortho
-	Q01844	Q13618	EWSR1	CUL3	human	exp
-	P49759	Q13618	CLK1	CUL3	human	exp
-	P49736	P62805	MCM2	HIST1H4A	human	exp,pred
-	P17987	P27348	TCP1	YWHAQ	human	exp,pred
-	P0CG48	Q99832	UBC	CCT7	human	exp
-	P40337	P49368	VHL	CCT3	human	exp,pred
-	P49736	Q09472	MCM2	EP300	human	exp,pred
-	Q16778	Q16778	HIST2H2BE	HIST2H2BE	human	exp,pred
-	P10275	Q96L73	AR	NSD1	human	exp,pred
-	P84103	Q6NUN9	SRSF3	ZNF746	human	exp
-	Q86Y13	Q86Y13	DZIP3	DZIP3	human	exp
-	P62805	Q969R5	HIST1H4A	L3MBTL2	human	exp
-	P50991	P98179	CCT4	RBM3	human	exp
-	P49761	Q96HN2	CLK3	AHCYL2	human	exp
-	Q12873	Q14839	CHD3	CHD4	human	exp,pred
-	O75376	P03372	NCOR1	ESR1	human	exp,pred
-	P55317	P55317	FOXA1	FOXA1	human	exp
-	P49368	Q13618	CCT3	CUL3	human	exp
-	Q9NRW3	Q9NRW3	APOBEC3C	APOBEC3C	human	exp
-	P55010	Q7Z6Z7	EIF5	HUWE1	human	exp
-	O43318	Q6NUN9	MAP3K7	ZNF746	human	exp
-	P84103	Q13619	SRSF3	CUL4A	human	exp
-	P04278	Q05086	SHBG	UBE3A	human	exp
-	P68400	Q12873	CSNK2A1	CHD3	human	exp,pred
-	P0CG48	P40227	UBC	CCT6A	human	exp
-	Q96KB5	Q96KB5	PBK	PBK	human	exp
-	P40227	P50991	CCT6A	CCT4	human	exp,pred
-	Q12824	Q12824	SMARCB1	SMARCB1	human	exp
-	P55317	Q04724	FOXA1	TLE1	human	exp
-	P50991	Q9NQC7	CCT4	CYLD	human	exp
-	P62805	Q14781	HIST1H4A	CBX2	human	exp
-	Q53EL6	Q5S007	PDCD4	LRRK2	human	exp
-	P41235	Q9Y618	HNF4A	NCOR2	human	exp,pred
-	P63261	Q15022	ACTG1	SUZ12	human	exp
-	P00533	P00533	EGFR	EGFR	human	exp,ortho
-	Q14686	Q92731	NCOA6	ESR2	human	exp,ortho,pred
-	O15379	P40227	HDAC3	CCT6A	human	exp
-	Q01844	Q96PU8	EWSR1	QKI	human	exp
-	P05362	Q16695	ICAM1	HIST3H3	human	exp
-	P63104	Q13618	YWHAZ	CUL3	human	exp
-	P61964	Q13618	WDR5	CUL3	human	exp
-	P84103	Q969P0	SRSF3	IGSF8	human	exp
-	P00533	Q7Z6Z7	EGFR	HUWE1	human	exp
-	P52597	Q9NRD1	HNRNPF	FBXO6	human	exp
-	P98175	Q13618	RBM10	CUL3	human	exp
-	P68104	Q13618	EEF1A1	CUL3	human	exp,pred
-	P28331	Q13618	NDUFS1	CUL3	human	exp
-	P60033	P61978	CD81	HNRNPK	human	exp
-	P28331	Q99496	NDUFS1	RNF2	human	exp
-	P0CG48	P49368	UBC	CCT3	human	exp
-	Q8N9N5	Q93062	BANP	RBPMS	human	exp
-	P68366	Q969P0	TUBA4A	IGSF8	human	exp
