query_ID	query_uniprot	partner_uniprot	query_symbol	partner_symbol	species	evidence_type
-	Q13485	Q13485	SMAD4	SMAD4	human	exp_ortho_pred
-	P62280	Q9Y2R5	RPS11	MRPS17	human	pred
-	P07910	Q9H6E5	HNRNPC	TUT1	human	pred
-	P10636	Q49AN0	MAPT	CRY2	human	pred
-	P62244	P62280	RPS15A	RPS11	human	exp_pred
-	O14543	Q9NS23	SOCS3	RASSF1	human	pred
-	Q03112	Q14839	MECOM	CHD4	human	pred
-	P12931	P61978	SRC	HNRNPK	human	exp_pred
-	Q8TEW8	Q8TEW8	PARD3B	PARD3B	human	pred
-	Q13485	Q13950	SMAD4	RUNX2	human	exp_pred
-	P45973	P46934	CBX5	NEDD4	human	pred
-	P55795	Q8WXF0	HNRNPH2	SRSF12	human	pred
-	Q01105	Q13547	SET	HDAC1	human	pred
-	P43243	P52756	MATR3	RBM5	human	pred
-	Q05639	Q13233	EEF1A2	MAP3K1	human	exp_pred
-	Q9H2G4	Q9UJ04	TSPYL2	TSPYL4	human	pred
-	P05067	P61964	APP	WDR5	human	exp
-	Q01085	Q9Y6Q9	TIAL1	NCOA3	human	ortho
-	P00533	P05067	EGFR	APP	human	exp_pred
-	P63241	Q9UNE7	EIF5A	STUB1	human	exp
-	P0CG48	P84022	UBC	SMAD3	human	exp
-	Q09472	Q14974	EP300	KPNB1	human	pred
-	P05067	Q9BTD8	APP	RBM42	human	exp
-	Q04726	Q13547	TLE3	HDAC1	human	exp_pred
-	O15042	P52756	U2SURP	RBM5	human	exp_pred
-	Q9BQY4	Q9NQL9	RHOXF2	DMRT3	human	pred
-	Q13547	Q15652	HDAC1	JMJD1C	human	pred
-	P07910	Q14872	HNRNPC	MTF1	human	exp
-	Q96BD5	Q9UNL4	PHF21A	ING4	human	pred
-	Q13151	Q16629	HNRNPA0	SRSF7	human	pred
-	P41235	Q14686	HNF4A	NCOA6	human	exp_pred
-	Q15287	Q15696	RNPS1	ZRSR2	human	pred
-	P68400	Q5S007	CSNK2A1	LRRK2	human	pred
-	Q9UJ99	Q9Y5G3	CDH22	PCDHGB1	human	pred
-	P98175	Q15427	RBM10	SF3B4	human	exp_pred
-	P10636	Q13526	MAPT	PIN1	human	exp_pred
-	O75197	P29353	LRP5	SHC1	human	pred
-	Q13485	Q16666	SMAD4	IFI16	human	pred
-	P38398	Q92985	BRCA1	IRF7	human	pred
-	O43251	Q16560	RBFOX2	SNRNP35	human	pred
-	P38159	Q9Y5S9	RBMX	RBM8A	human	exp_pred
-	Q15696	Q9BZC1	ZRSR2	CELF4	human	pred
-	O60341	P61978	KDM1A	HNRNPK	human	pred
-	P48643	P68400	CCT5	CSNK2A1	human	exp
-	Q8IWV2	Q8IWV2	CNTN4	CNTN4	human	exp
-	P49736	P63167	MCM2	DYNLL1	human	exp
-	P63261	Q5S007	ACTG1	LRRK2	human	exp_ortho
-	Q07955	Q9H361	SRSF1	PABPC3	human	pred
-	Q12873	Q99496	CHD3	RNF2	human	exp
-	P35637	P49736	FUS	MCM2	human	exp
-	Q15796	Q9NZC7	SMAD2	WWOX	human	pred
-	Q92793	Q9NQU5	CREBBP	PAK6	human	pred
-	Q14498	Q16629	RBM39	SRSF7	human	exp_pred
-	Q9BY67	Q9H158	CADM1	PCDHAC1	human	pred
-	P55795	Q9Y388	HNRNPH2	RBMX2	human	pred
-	P68366	Q13618	TUBA4A	CUL3	human	exp
-	P0CG48	P52272	UBC	HNRNPM	human	exp
-	P68400	Q8NI36	CSNK2A1	WDR36	human	ortho
-	O14964	Q15038	HGS	DAZAP2	human	exp
-	O60260	P15880	PRKN	RPS2	human	exp
-	O60404	Q8TCN5	OR10H3	ZNF507	human	pred
-	P08579	Q9H6T0	SNRPB2	ESRP2	human	pred
-	Q14966	Q16666	ZNF638	IFI16	human	exp
-	Q9NQ94	Q9UKA9	A1CF	PTBP2	human	pred
-	P78362	Q01081	SRPK2	U2AF1	human	exp_pred
-	Q14289	Q93062	PTK2B	RBPMS	human	pred
-	P07910	Q96BT7	HNRNPC	ALKBH8	human	pred
-	Q13772	Q9NQU5	NCOA4	PAK6	human	pred
-	P02751	P07910	FN1	HNRNPC	human	exp
-	Q13242	Q96J87	SRSF9	CELF6	human	pred
-	Q01130	Q96MU7	SRSF2	YTHDC1	human	exp_pred
-	Q14011	Q92879	CIRBP	CELF1	human	pred
-	P10586	P62258	PTPRF	YWHAE	human	pred
-	P43243	Q9BWF3	MATR3	RBM4	human	pred
-	Q15233	Q86U06	NONO	RBM23	human	pred
-	A0AV96	O43390	RBM47	HNRNPR	human	pred
-	P08263	Q16288	GSTA1	NTRK3	human	pred
-	Q86U06	Q9BZC1	RBM23	CELF4	human	pred
-	Q16666	Q9Y252	IFI16	RNF6	human	pred
-	Q9H320	Q9Y232	VCX	CDYL	human	pred
-	Q15797	Q9NZH6	SMAD1	IL37	human	pred
-	O15393	P20711	TMPRSS2	DDC	human	pred
-	Q92879	Q9NW64	CELF1	RBM22	human	pred
-	Q01081	Q15022	U2AF1	SUZ12	human	exp
-	P31946	Q9NQC7	YWHAB	CYLD	human	exp
-	P11308	Q15652	ERG	JMJD1C	human	pred
-	P35637	Q5SZQ8	FUS	CELF3	human	pred
-	P14672	P62244	SLC2A4	RPS15A	human	ortho_pred
-	O15042	Q13595	U2SURP	TRA2A	human	exp_pred
-	O15530	Q03431	PDPK1	PTH1R	human	pred
-	P08579	Q9H361	SNRPB2	PABPC3	human	pred
-	O95453	Q92879	PARN	CELF1	human	pred
-	Q93062	Q9NQL9	RBPMS	DMRT3	human	exp
-	P11308	P23246	ERG	SFPQ	human	exp
-	P22626	P61978	HNRNPA2B1	HNRNPK	human	pred
-	P0C7M2	P84103	-	SRSF3	human	pred
-	O60506	Q15029	SYNCRIP	EFTUD2	human	pred
-	P23246	Q13748	SFPQ	TUBA3C	human	pred
-	P43243	Q00653	MATR3	NFKB2	human	exp_pred
-	O14979	Q9BQ04	HNRNPDL	RBM4B	human	pred
-	P20042	P60842	EIF2S2	EIF4A1	human	pred
-	Q01130	Q16560	SRSF2	SNRNP35	human	pred
-	P35222	Q13227	CTNNB1	GPS2	human	pred
-	P26358	P61964	DNMT1	WDR5	human	pred
-	P98179	Q9NW64	RBM3	RBM22	human	pred
-	Q8IWZ3	Q9NZI8	ANKHD1	IGF2BP1	human	pred
-	P51991	Q86U06	HNRNPA3	RBM23	human	pred
-	Q08170	Q9NQ94	SRSF4	A1CF	human	pred
-	P22626	Q93062	HNRNPA2B1	RBPMS	human	pred
-	Q08174	Q13349	PCDH1	ITGAD	human	pred
-	Q16560	Q92879	SNRNP35	CELF1	human	pred
-	P83916	Q8IZU3	CBX1	SYCP3	human	pred
-	P38398	Q969H0	BRCA1	FBXW7	human	pred
-	Q13526	Q9NZC7	PIN1	WWOX	human	pred
-	P35637	Q15233	FUS	NONO	human	exp_pred
-	Q13310	Q5JQF8	PABPC4	PABPC1L2A	human	pred
-	Q9H6E5	Q9HCG8	TUT1	CWC22	human	pred
-	Q14974	Q93009	KPNB1	USP7	human	pred
-	P51991	Q969P0	HNRNPA3	IGSF8	human	exp
-	Q6NXG1	Q9Y3B4	ESRP1	SF3B6	human	pred
-	P11308	P43243	ERG	MATR3	human	exp
-	P84103	Q01130	SRSF3	SRSF2	human	exp_pred
-	Q15434	Q6NXG1	RBMS2	ESRP1	human	pred
-	O75525	O75525	KHDRBS3	KHDRBS3	human	exp
-	P23246	Q02040	SFPQ	AKAP17A	human	pred
-	P52272	Q13310	HNRNPM	PABPC4	human	pred
-	Q13748	Q15717	TUBA3C	ELAVL1	human	exp
-	P54253	Q8IWZ3	ATXN1	ANKHD1	human	exp
-	P26599	Q92769	PTBP1	HDAC2	human	pred
-	P61978	Q13151	HNRNPK	HNRNPA0	human	exp_pred
-	Q86VY4	Q99733	TSPYL5	NAP1L4	human	pred
-	O60506	Q92769	SYNCRIP	HDAC2	human	pred
-	Q14966	Q96RS0	ZNF638	TGS1	human	pred
-	P27348	P63167	YWHAQ	DYNLL1	human	pred
-	P02751	P14866	FN1	HNRNPL	human	exp
-	O60543	Q9UK80	CIDEA	USP21	human	pred
-	Q07955	Q9BQ04	SRSF1	RBM4B	human	pred
-	P08579	P29558	SNRPB2	RBMS1	human	pred
-	P21675	P54277	TAF1	PMS1	human	pred
-	O95453	P05455	PARN	SSB	human	pred
-	Q9UKM9	Q9UNP9	RALY	PPIE	human	pred
-	O15393	P49759	TMPRSS2	CLK1	human	exp
-	P98179	Q14011	RBM3	CIRBP	human	pred
-	O60260	P38398	PRKN	BRCA1	human	pred
-	Q96RT6	Q99726	CTAGE1	SLC30A3	human	pred
-	P61964	Q09472	WDR5	EP300	human	exp
-	Q92793	Q9UHD2	CREBBP	TBK1	human	pred
-	P22626	Q9BWF3	HNRNPA2B1	RBM4	human	pred
-	Q5VVQ6	Q93009	YOD1	USP7	human	pred
-	P52298	Q9UKM9	NCBP2	RALY	human	pred
-	P05067	Q92879	APP	CELF1	human	exp
-	Q93062	Q9UKA9	RBPMS	PTBP2	human	pred
-	Q14011	Q9UDY4	CIRBP	DNAJB4	human	pred
-	P47813	Q15717	EIF1AX	ELAVL1	human	exp
-	Q6NXG1	Q8WXA9	ESRP1	SREK1	human	pred
-	P38398	Q9H2X6	BRCA1	HIPK2	human	pred
-	Q9NWB1	Q9NYJ8	RBFOX1	TAB2	human	pred
-	Q01130	Q13310	SRSF2	PABPC4	human	pred
-	P07910	Q13148	HNRNPC	TARDBP	human	exp_pred
-	P52756	Q86U06	RBM5	RBM23	human	pred
-	Q14839	Q15022	CHD4	SUZ12	human	exp
-	P28482	Q99558	MAPK1	MAP3K14	human	pred
-	P02751	P02765	FN1	AHSG	human	pred
-	P29558	Q86U42	RBMS1	PABPN1	human	pred
-	P35637	Q14974	FUS	KPNB1	human	exp
-	P31946	Q13618	YWHAB	CUL3	human	exp
-	P10586	Q9Y5H5	PTPRF	PCDHA9	human	pred
-	P04150	P23396	NR3C1	RPS3	human	pred
-	Q13247	Q15029	SRSF6	EFTUD2	human	pred
-	P26640	P50991	VARS	CCT4	human	exp
-	Q13485	Q9UM13	SMAD4	ANAPC10	human	pred
-	Q13151	Q13595	HNRNPA0	TRA2A	human	pred
-	Q4G0J3	Q9BQ04	LARP7	RBM4B	human	pred
-	P60484	Q14289	PTEN	PTK2B	human	exp_pred
-	O15379	Q13748	HDAC3	TUBA3C	human	pred
-	O00213	Q13485	APBB1	SMAD4	human	pred
-	P19338	P62244	NCL	RPS15A	human	pred
-	P12931	Q96PU8	SRC	QKI	human	pred
-	Q15414	Q15434	-	RBMS2	human	pred
-	P31749	P60484	AKT1	PTEN	human	exp_pred
-	P08047	P29353	SP1	SHC1	human	exp
-	P01574	Q00987	IFNB1	MDM2	human	pred
-	Q5SZQ8	Q9UKA9	CELF3	PTBP2	human	pred
-	P31942	Q5SZQ8	HNRNPH3	CELF3	human	pred
-	Q05516	Q9HBE1	ZBTB16	PATZ1	human	pred
-	Q15414	Q8N6W0	-	CELF5	human	pred
-	Q8TB72	Q96EP5	PUM2	DAZAP1	human	pred
-	O60341	P04150	KDM1A	NR3C1	human	exp
-	P51991	P52272	HNRNPA3	HNRNPM	human	pred
-	P14868	P61978	DARS	HNRNPK	human	pred
-	Q8WWY3	Q9Y4X5	PRPF31	ARIH1	human	exp
-	P31751	P54253	AKT2	ATXN1	human	pred
-	Q8IUQ4	Q9Y6N7	SIAH1	ROBO1	human	pred
-	Q03112	Q8N6I1	MECOM	EID2	human	pred
-	O75593	Q15797	FOXH1	SMAD1	human	pred
-	Q04771	Q96T37	ACVR1	RBM15	human	pred
-	Q13618	Q9Y462	CUL3	ZNF711	human	exp
-	P62258	Q8N9N8	YWHAE	EIF1AD	human	ortho
-	O43318	Q96KB5	MAP3K7	PBK	human	pred
-	P19338	Q9HCJ3	NCL	RAVER2	human	pred
-	Q13233	Q14289	MAP3K1	PTK2B	human	pred
-	Q9H6T0	Q9NW64	ESRP2	RBM22	human	pred
-	P31942	Q9BRL6	HNRNPH3	SRSF8	human	pred
-	O15042	P35637	U2SURP	FUS	human	pred
-	P41235	Q9Y261	HNF4A	FOXA2	human	ortho
-	P35222	P40337	CTNNB1	VHL	human	exp_pred
-	P33240	Q15287	CSTF2	RNPS1	human	pred
-	Q14011	Q8TBB1	CIRBP	LNX1	human	exp
-	P49321	Q9Y232	NASP	CDYL	human	pred
-	Q16695	Q92804	HIST3H3	TAF15	human	exp
-	P10275	Q9UJU2	AR	LEF1	human	pred
-	Q06330	Q15796	RBPJ	SMAD2	human	pred
-	P11940	Q6NXG1	PABPC1	ESRP1	human	pred
-	P14866	P35637	HNRNPL	FUS	human	exp_pred
-	P12004	Q01844	PCNA	EWSR1	human	exp
-	P31749	P31751	AKT1	AKT2	human	exp_pred
-	O60260	P11234	PRKN	RALB	human	pred
-	P61978	Q9UKM9	HNRNPK	RALY	human	exp_pred
-	P55209	Q14839	NAP1L1	CHD4	human	pred
-	Q8N126	Q9Y5H7	CADM3	PCDHA5	human	pred
-	P15880	P26196	RPS2	DDX6	human	ortho
-	Q15223	Q9Y6N8	NECTIN1	CDH10	human	pred
-	P26378	Q8N6W0	ELAVL4	CELF5	human	pred
-	Q8IUE1	Q9BZA7	TGIF2LX	PCDH11X	human	pred
-	Q15696	Q8WVV9	ZRSR2	HNRNPLL	human	pred
-	P52298	Q9BXT4	NCBP2	TDRD1	human	pred
-	P19338	Q07955	NCL	SRSF1	human	pred
-	P23396	Q13976	RPS3	PRKG1	human	ortho
-	P63167	P78371	DYNLL1	CCT2	human	pred
-	P52298	Q15717	NCBP2	ELAVL1	human	pred
-	Q13148	Q15434	TARDBP	RBMS2	human	pred
-	Q13547	Q15029	HDAC1	EFTUD2	human	pred
-	O60341	Q9Y232	KDM1A	CDYL	human	pred
-	O75578	Q9NYV7	ITGA10	TAS2R16	human	pred
-	O60315	Q8N2W9	ZEB2	PIAS4	human	pred
-	Q5JQF8	Q9HCJ3	PABPC1L2A	RAVER2	human	pred
-	O60907	P05412	TBL1X	JUN	human	pred
-	P23246	Q07955	SFPQ	SRSF1	human	pred
-	P03372	P63167	ESR1	DYNLL1	human	pred
-	O60341	Q9BZK7	KDM1A	TBL1XR1	human	exp
-	P08579	Q9BTD8	SNRPB2	RBM42	human	pred
-	Q04724	Q92769	TLE1	HDAC2	human	pred
-	O95453	P09651	PARN	HNRNPA1	human	pred
-	P55286	Q9UN73	CDH8	PCDHA6	human	pred
-	O43463	Q9UMN6	SUV39H1	KMT2B	human	pred
-	P08579	P26196	SNRPB2	DDX6	human	ortho
-	P26368	Q12849	U2AF2	GRSF1	human	pred
-	P63104	Q9UDY4	YWHAZ	DNAJB4	human	exp_pred
-	O60341	Q15233	KDM1A	NONO	human	pred
-	Q13310	Q9BX46	PABPC4	RBM24	human	pred
-	P0CG48	P12004	UBC	PCNA	human	exp
-	Q16695	Q9UNL4	HIST3H3	ING4	human	exp
-	Q9BY67	Q9Y5H4	CADM1	PCDHGA1	human	pred
-	P38398	P60484	BRCA1	PTEN	human	pred
-	O43896	P27348	KIF1C	YWHAQ	human	exp
-	O60506	P26368	SYNCRIP	U2AF2	human	exp_pred
-	P17987	Q92769	TCP1	HDAC2	human	pred
-	A0AV96	Q8NDT2	RBM47	RBM15B	human	pred
-	Q9BQT9	Q9Y5H7	CLSTN3	PCDHA5	human	pred
-	O60341	P54274	KDM1A	TERF1	human	exp
-	Q09161	Q16629	NCBP1	SRSF7	human	pred
-	P06730	Q14974	EIF4E	KPNB1	human	pred
-	O14543	P31749	SOCS3	AKT1	human	pred
-	Q9HCK8	Q9NQC7	CHD8	CYLD	human	pred
-	P13688	P55286	CEACAM1	CDH8	human	pred
-	P52756	Q5SZQ8	RBM5	CELF3	human	pred
-	P83916	Q969R5	CBX1	L3MBTL2	human	exp_ortho
-	P29374	Q15796	ARID4A	SMAD2	human	pred
-	O15042	Q13151	U2SURP	HNRNPA0	human	pred
-	P43243	P50991	MATR3	CCT4	human	pred
-	O95319	Q9NWB1	CELF2	RBFOX1	human	pred
-	Q15233	Q96I25	NONO	RBM17	human	pred
-	O15550	Q15022	KDM6A	SUZ12	human	pred
-	P31749	Q96T37	AKT1	RBM15	human	pred
-	Q13761	Q9NQC7	RUNX3	CYLD	human	pred
-	P23396	P26196	RPS3	DDX6	human	ortho
-	Q14974	Q92793	KPNB1	CREBBP	human	pred
-	P27348	Q07955	YWHAQ	SRSF1	human	exp
-	P62701	Q9Y2T4	RPS4X	PPP2R2C	human	pred
-	Q86U06	Q93062	RBM23	RBPMS	human	pred
-	Q8TD26	Q9UMN6	CHD6	KMT2B	human	pred
-	P63241	Q9Y333	EIF5A	LSM2	human	pred
-	P05067	Q2TAL8	APP	QRICH1	human	exp
-	P78317	Q15788	RNF4	NCOA1	human	pred
-	P54253	Q9BQY4	ATXN1	RHOXF2	human	exp_pred
-	P14866	Q9BZB8	HNRNPL	CPEB1	human	pred
-	Q96I25	Q9Y5S9	RBM17	RBM8A	human	pred
-	P05412	Q16666	JUN	IFI16	human	pred
-	O60674	Q16665	JAK2	HIF1A	human	pred
-	O43318	Q9NS73	MAP3K7	MBIP	human	pred
-	P35637	Q8IY67	FUS	RAVER1	human	exp_pred
-	O43318	Q00005	MAP3K7	PPP2R2B	human	pred
-	O15379	P01574	HDAC3	IFNB1	human	pred
-	P31942	P38398	HNRNPH3	BRCA1	human	exp
-	O14595	O96028	CTDSP2	NSD2	human	pred
-	P51532	Q9Y252	SMARCA4	RNF6	human	pred
-	P55795	Q96EP5	HNRNPH2	DAZAP1	human	pred
-	Q14839	Q92793	CHD4	CREBBP	human	pred
-	P31943	Q15287	HNRNPH1	RNPS1	human	pred
-	P54725	Q00987	RAD23A	MDM2	human	exp_pred
-	P84103	Q9BWF3	SRSF3	RBM4	human	pred
-	Q15652	Q9HBE1	JMJD1C	PATZ1	human	pred
-	P11940	P26196	PABPC1	DDX6	human	pred
-	P46934	P63104	NEDD4	YWHAZ	human	pred
-	P12236	Q9UNE7	SLC25A6	STUB1	human	pred
-	O75376	P51532	NCOR1	SMARCA4	human	exp_pred
-	P03372	Q96RS0	ESR1	TGS1	human	pred
-	Q13242	Q86V81	SRSF9	ALYREF	human	pred
-	P23396	Q05639	RPS3	EEF1A2	human	pred
-	Q86V81	Q96RS0	ALYREF	TGS1	human	pred
-	P49736	P62280	MCM2	RPS11	human	exp
-	O14979	Q09161	HNRNPDL	NCBP1	human	pred
-	O43390	P98175	HNRNPR	RBM10	human	pred
-	O43251	Q9BWF3	RBFOX2	RBM4	human	pred
-	P00533	Q8TD26	EGFR	CHD6	human	exp
-	P26368	Q9HCG8	U2AF2	CWC22	human	pred
-	P02751	Q86V81	FN1	ALYREF	human	exp
-	P09651	Q8TEE9	HNRNPA1	SAP25	human	exp
-	Q04724	Q96EB6	TLE1	SIRT1	human	exp
-	P11940	Q15233	PABPC1	NONO	human	pred
-	P40227	P49368	CCT6A	CCT3	human	exp_pred
-	Q8WVV9	Q9NQ94	HNRNPLL	A1CF	human	pred
-	P13056	Q14686	NR2C1	NCOA6	human	pred
-	O75581	P35222	LRP6	CTNNB1	human	exp
-	P29558	P98179	RBMS1	RBM3	human	pred
-	P31942	Q9UKA9	HNRNPH3	PTBP2	human	pred
-	A0AV96	Q13242	RBM47	SRSF9	human	pred
-	Q8N6W0	Q9BRL6	CELF5	SRSF8	human	pred
-	Q13148	Q8IXT5	TARDBP	RBM12B	human	pred
-	Q08174	Q9H158	PCDH1	PCDHAC1	human	pred
-	P38159	Q16560	RBMX	SNRNP35	human	pred
-	Q6NXG1	Q96BT7	ESRP1	ALKBH8	human	pred
-	P26599	Q8WVV9	PTBP1	HNRNPLL	human	pred
-	P20701	Q8N126	ITGAL	CADM3	human	pred
-	P52756	Q13838	RBM5	DDX39B	human	pred
-	P10636	Q96EB6	MAPT	SIRT1	human	exp
-	Q32P51	Q92879	HNRNPA1L2	CELF1	human	pred
-	O00141	P52272	SGK1	HNRNPM	human	exp
-	P61964	Q99558	WDR5	MAP3K14	human	pred
-	P12236	Q13547	SLC25A6	HDAC1	human	pred
-	O43463	Q13547	SUV39H1	HDAC1	human	exp_ortho_pred
-	P06730	P52298	EIF4E	NCBP2	human	pred
-	O15379	Q01844	HDAC3	EWSR1	human	exp
-	P62805	Q9UNP9	HIST1H4A	PPIE	human	pred
-	Q2TAL8	Q8IUQ4	QRICH1	SIAH1	human	exp
-	P05455	Q15717	SSB	ELAVL1	human	exp_pred
-	P09012	Q15022	SNRPA	SUZ12	human	exp
-	O60341	P48634	KDM1A	PRRC2A	human	pred
-	P26640	P68104	VARS	EEF1A1	human	exp_pred
-	P09651	Q13547	HNRNPA1	HDAC1	human	pred
-	P54578	Q9GZQ8	USP14	MAP1LC3B	human	pred
-	O95475	Q04727	SIX6	TLE4	human	ortho_pred
-	Q04724	Q04725	TLE1	TLE2	human	exp_pred
-	Q9HCG8	Q9Y5S9	CWC22	RBM8A	human	pred
-	Q12873	Q9H2G4	CHD3	TSPYL2	human	pred
-	O00213	P26599	APBB1	PTBP1	human	exp
-	Q15020	Q93062	SART3	RBPMS	human	pred
-	P10275	P55283	AR	CDH4	human	pred
-	A6NFN3	O43390	RBFOX3	HNRNPR	human	pred
-	Q8N126	Q96TA0	CADM3	PCDHB18P	human	pred
-	P60484	Q93009	PTEN	USP7	human	exp_pred
-	P49321	P51532	NASP	SMARCA4	human	pred
-	P49761	Q15287	CLK3	RNPS1	human	pred
-	Q15696	Q9HCJ3	ZRSR2	RAVER2	human	pred
-	Q7L1I2	Q9ULW6	SV2B	NAP1L2	human	pred
-	Q09472	Q9UMN6	EP300	KMT2B	human	pred
-	P52756	Q15020	RBM5	SART3	human	pred
-	P68104	Q13233	EEF1A1	MAP3K1	human	pred
-	Q9BWF3	Q9Y5S9	RBM4	RBM8A	human	pred
-	P62995	Q9UKM9	TRA2B	RALY	human	pred
-	P26368	P84022	U2AF2	SMAD3	human	exp
-	Q15414	Q8N9W6	-	BOLL	human	pred
-	P05412	Q14232	JUN	EIF2B1	human	exp
-	Q16665	Q96HZ4	HIF1A	HES6	human	ortho
-	P14866	Q13838	HNRNPL	DDX39B	human	pred
-	Q13526	Q9H2X6	PIN1	HIPK2	human	pred
-	Q15434	Q9UNP9	RBMS2	PPIE	human	pred
-	Q13310	Q13618	PABPC4	CUL3	human	exp
-	O75494	P52756	SRSF10	RBM5	human	pred
-	O94888	P54727	UBXN7	RAD23B	human	exp_pred
-	P26378	Q9NWB1	ELAVL4	RBFOX1	human	pred
-	Q08174	Q9BZA7	PCDH1	PCDH11X	human	pred
-	Q9NWB1	Q9NZI8	RBFOX1	IGF2BP1	human	pred
-	Q96J87	Q9Y3B4	CELF6	SF3B6	human	pred
-	P00533	P60484	EGFR	PTEN	human	exp_pred
-	P61978	P79522	HNRNPK	PRR3	human	exp
-	P68400	Q96EB6	CSNK2A1	SIRT1	human	exp_pred
-	O94888	Q8N2W9	UBXN7	PIAS4	human	pred
-	Q14781	Q14839	CBX2	CHD4	human	pred
-	P17987	Q15029	TCP1	EFTUD2	human	pred
-	P26599	Q13547	PTBP1	HDAC1	human	pred
-	O60506	Q96J87	SYNCRIP	CELF6	human	pred
-	P01574	Q92831	IFNB1	KAT2B	human	pred
-	O95453	Q9Y618	PARN	NCOR2	human	pred
-	Q9Y2H6	Q9Y5H1	FNDC3A	PCDHGA2	human	pred
-	O75554	P61978	WBP4	HNRNPK	human	exp_pred
-	P50991	Q969P0	CCT4	IGSF8	human	exp
-	A6NFN3	Q9H6E5	RBFOX3	TUT1	human	pred
-	O15042	Q6XE24	U2SURP	RBMS3	human	pred
-	P23246	P63104	SFPQ	YWHAZ	human	ortho
-	Q92793	Q9UPT9	CREBBP	USP22	human	pred
-	O43776	O60841	NARS	EIF5B	human	pred
-	P52298	P55795	NCBP2	HNRNPH2	human	pred
-	P29558	Q13243	RBMS1	SRSF5	human	pred
-	Q12849	Q5JQF8	GRSF1	PABPC1L2A	human	pred
-	Q13151	Q9UKM9	HNRNPA0	RALY	human	exp_pred
-	O15379	Q16665	HDAC3	HIF1A	human	exp_pred
-	P51532	Q06330	SMARCA4	RBPJ	human	exp_ortho
-	O60260	P83916	PRKN	CBX1	human	exp
-	P17275	P35222	JUNB	CTNNB1	human	pred
-	O75526	Q14498	RBMXL2	RBM39	human	pred
-	P22626	P49736	HNRNPA2B1	MCM2	human	exp
-	Q14966	Q5SZQ8	ZNF638	CELF3	human	pred
-	P12236	P17987	SLC25A6	TCP1	human	pred
-	P51809	P55795	VAMP7	HNRNPH2	human	pred
-	P52597	Q13243	HNRNPF	SRSF5	human	pred
-	P62701	Q8N9W6	RPS4X	BOLL	human	pred
-	P08047	Q14839	SP1	CHD4	human	pred
-	Q13595	Q9BQ04	TRA2A	RBM4B	human	pred
-	P32119	Q92905	PRDX2	COPS5	human	exp
-	P06400	P13056	RB1	NR2C1	human	pred
-	O95319	Q86U06	CELF2	RBM23	human	pred
-	P52272	Q9NQ94	HNRNPM	A1CF	human	pred
-	P26378	Q9UHX1	ELAVL4	PUF60	human	pred
-	P52298	Q13243	NCBP2	SRSF5	human	pred
-	P23396	Q93009	RPS3	USP7	human	pred
-	Q15038	Q93062	DAZAP2	RBPMS	human	exp
-	Q96RS0	Q96RS0	TGS1	TGS1	human	exp_ortho
-	P19338	P52597	NCL	HNRNPF	human	pred
-	A0AV96	Q9NTZ6	RBM47	RBM12	human	pred
-	P62805	Q92769	HIST1H4A	HDAC2	human	exp_pred
-	O60260	P49368	PRKN	CCT3	human	exp
-	P09012	Q15020	SNRPA	SART3	human	pred
-	P22626	Q9H0Z9	HNRNPA2B1	RBM38	human	pred
-	P63261	Q92793	ACTG1	CREBBP	human	pred
-	P26368	Q9H6T0	U2AF2	ESRP2	human	pred
-	P51532	P51532	SMARCA4	SMARCA4	human	exp_ortho
-	Q86U42	Q9BZC1	PABPN1	CELF4	human	pred
-	Q13619	Q16666	CUL4A	IFI16	human	exp
-	P00533	Q8N126	EGFR	CADM3	human	pred
-	P55209	Q9NYJ8	NAP1L1	TAB2	human	pred
-	Q13526	Q14103	PIN1	HNRNPD	human	exp
-	P26358	P35222	DNMT1	CTNNB1	human	exp_pred
-	O14979	P55795	HNRNPDL	HNRNPH2	human	exp_pred
-	P54274	Q96MU7	TERF1	YTHDC1	human	pred
-	Q13838	Q15022	DDX39B	SUZ12	human	exp
-	P23396	P60484	RPS3	PTEN	human	exp
-	Q01844	Q13619	EWSR1	CUL4A	human	exp
-	P45973	Q16695	CBX5	HIST3H3	human	exp_pred
-	P33240	Q12849	CSTF2	GRSF1	human	exp_pred
-	P62995	Q14103	TRA2B	HNRNPD	human	pred
-	Q14011	Q92905	CIRBP	COPS5	human	exp
-	O95319	P09012	CELF2	SNRPA	human	pred
-	Q01085	Q9GZQ8	TIAL1	MAP1LC3B	human	exp
-	P13056	Q5THR3	NR2C1	EFCAB6	human	pred
-	P35637	Q9HCG8	FUS	CWC22	human	pred
-	P46934	Q6AZZ1	NEDD4	TRIM68	human	pred
-	O60260	P51991	PRKN	HNRNPA3	human	exp
-	P22626	Q9Y252	HNRNPA2B1	RNF6	human	pred
-	Q9UMN6	Q9Y232	KMT2B	CDYL	human	pred
-	P00533	P78317	EGFR	RNF4	human	pred
-	Q16629	Q9NW64	SRSF7	RBM22	human	pred
-	P04150	P63104	NR3C1	YWHAZ	human	pred
-	Q15029	Q8N9N8	EFTUD2	EIF1AD	human	pred
-	Q07955	Q6NUN9	SRSF1	ZNF746	human	exp
-	Q99593	Q99593	TBX5	TBX5	human	exp_ortho
-	C9JL84	Q12837	HHLA1	POU4F2	human	pred
-	P61978	Q8WXA9	HNRNPK	SREK1	human	exp_pred
-	P11308	P62258	ERG	YWHAE	human	ortho
